Product_ID,Product_Name,Category,Price,Promo_Flag,Month,Units_Sold,Year,Is_Seasonal,Holiday_Flag
P1084,Product_84,Apparel,64.88,0,2023-12,111,2023,1,1
P1084,Product_84,Apparel,73.51,1,2024-01,110,2024,1,0
P1084,Product_84,Apparel,68.51,1,2024-02,98,2024,0,0
P1084,Product_84,Apparel,65.72,0,2024-03,60,2024,0,0
P1084,Product_84,Apparel,66.61,1,2024-04,96,2024,0,0
P1084,Product_84,Apparel,70.41,0,2024-05,59,2024,0,0
P1084,Product_84,Apparel,74.9,0,2024-06,60,2024,0,0
P1084,Product_84,Apparel,66.95,0,2024-07,85,2024,1,0
P1084,Product_84,Apparel,62.18,0,2024-08,95,2024,1,0
P1084,Product_84,Apparel,74.82,0,2024-09,104,2024,1,0
P1084,Product_84,Apparel,64.5,1,2024-10,126,2024,1,0
P1084,Product_84,Apparel,63.84,0,2024-11,116,2024,1,1
P1084,Product_84,Apparel,75.01,0,2024-12,57,2024,0,0
P1085,Product_85,Apparel,70.79,1,2023-01,120,2023,1,0
P1085,Product_85,Apparel,69.61,0,2023-02,49,2023,0,0
P1085,Product_85,Apparel,69.99,1,2023-03,94,2023,0,0
P1085,Product_85,Apparel,66.19,1,2023-04,88,2023,0,0
P1085,Product_85,Apparel,65.12,0,2023-05,98,2023,1,0
P1085,Product_85,Apparel,76.13,0,2023-06,95,2023,1,0
P1085,Product_85,Apparel,69.51,0,2023-07,119,2023,1,0
P1085,Product_85,Apparel,71.91,0,2023-08,53,2023,0,0
P1085,Product_85,Apparel,76.97,1,2023-09,117,2023,1,0
P1085,Product_85,Apparel,78.8,1,2023-10,95,2023,0,0
P1085,Product_85,Apparel,71.54,0,2023-11,102,2023,1,0
P1085,Product_85,Apparel,78.85,1,2023-12,63,2023,0,0
P1085,Product_85,Apparel,76.92,0,2024-01,117,2024,1,1
P1085,Product_85,Apparel,69.57,0,2024-02,54,2024,0,0
P1085,Product_85,Apparel,64.71,0,2024-03,85,2024,1,0
P1085,Product_85,Apparel,76.36,0,2024-04,54,2024,0,0
P1085,Product_85,Apparel,69.45,0,2024-05,89,2024,1,0
P1085,Product_85,Apparel,67.96,1,2024-06,112,2024,1,0
P1085,Product_85,Apparel,65.59,1,2024-07,82,2024,0,0
P1085,Product_85,Apparel,68.79,0,2024-08,86,2024,1,0
P1085,Product_85,Apparel,70.6,1,2024-09,129,2024,1,0
P1085,Product_85,Apparel,77.6,1,2024-10,76,2024,0,0
P1085,Product_85,Apparel,71.68,1,2024-11,72,2024,0,0
P1085,Product_85,Apparel,78.29,1,2024-12,76,2024,0,0
P1086,Product_86,Toys,135.55,1,2023-01,84,2023,0,1
P1086,Product_86,Toys,143.29,1,2023-02,69,2023,0,0
P1086,Product_86,Toys,138.65,0,2023-03,96,2023,1,0
P1086,Product_86,Toys,152.64,0,2023-04,102,2023,1,0
P1086,Product_86,Toys,137.44,0,2023-05,64,2023,0,0
P1086,Product_86,Toys,149.95,1,2023-06,115,2023,1,0
P1086,Product_86,Toys,136.08,1,2023-07,117,2023,1,0
P1086,Product_86,Toys,159.15,0,2023-08,62,2023,0,0
P1086,Product_86,Toys,134.16,0,2023-09,75,2023,0,0
P1086,Product_86,Toys,161.55,0,2023-10,100,2023,1,0
P1086,Product_86,Toys,160.79,0,2023-11,93,2023,1,0
P1086,Product_86,Toys,142.35,0,2023-12,66,2023,0,1
P1086,Product_86,Toys,144.97,0,2024-01,84,2024,0,1
P1086,Product_86,Toys,138.52,0,2024-02,37,2024,0,0
P1086,Product_86,Toys,154.31,1,2024-03,114,2024,1,0
P1086,Product_86,Toys,148.72,1,2024-04,111,2024,1,0
P1086,Product_86,Toys,157.44,1,2024-05,127,2024,1,0
P1086,Product_86,Toys,138.39,0,2024-06,73,2024,0,0
P1086,Product_86,Toys,150.02,0,2024-07,57,2024,0,0
P1086,Product_86,Toys,146.05,0,2024-08,52,2024,0,0
P1086,Product_86,Toys,134.95,1,2024-09,78,2024,0,0
P1086,Product_86,Toys,135.04,0,2024-10,64,2024,0,0
P1086,Product_86,Toys,139.09,0,2024-11,120,2024,1,1
P1086,Product_86,Toys,137.96,1,2024-12,78,2024,0,0
P1087,Product_87,Home & Kitchen,138.05,1,2023-01,148,2023,1,1
P1087,Product_87,Home & Kitchen,127.01,1,2023-02,114,2023,1,0
P1087,Product_87,Home & Kitchen,134.48,1,2023-03,76,2023,0,0
P1087,Product_87,Home & Kitchen,142.63,0,2023-04,56,2023,0,0
P1087,Product_87,Home & Kitchen,142.09,0,2023-05,62,2023,0,0
P1087,Product_87,Home & Kitchen,139.22,1,2023-06,88,2023,0,0
P1087,Product_87,Home & Kitchen,119.83,1,2023-07,107,2023,1,0
P1087,Product_87,Home & Kitchen,134.69,0,2023-08,48,2023,0,0
P1087,Product_87,Home & Kitchen,127.36,0,2023-09,62,2023,0,0
P1087,Product_87,Home & Kitchen,139.38,0,2023-10,89,2023,1,0
P1087,Product_87,Home & Kitchen,128.04,1,2023-11,117,2023,1,0
P1087,Product_87,Home & Kitchen,124.25,0,2023-12,111,2023,1,1
P1087,Product_87,Home & Kitchen,125.89,0,2024-01,111,2024,1,0
P1087,Product_87,Home & Kitchen,136.28,1,2024-02,96,2024,0,0
P1087,Product_87,Home & Kitchen,127.53,0,2024-03,95,2024,1,0
P1087,Product_87,Home & Kitchen,130.32,1,2024-04,85,2024,0,0
P1087,Product_87,Home & Kitchen,139.03,0,2024-05,96,2024,1,0
P1087,Product_87,Home & Kitchen,135.96,0,2024-06,108,2024,1,0
P1087,Product_87,Home & Kitchen,118.69,0,2024-07,48,2024,0,0
P1087,Product_87,Home & Kitchen,119.48,1,2024-08,131,2024,1,0
P1087,Product_87,Home & Kitchen,134.02,1,2024-09,113,2024,1,0
P1087,Product_87,Home & Kitchen,120.14,1,2024-10,106,2024,1,0
P1087,Product_87,Home & Kitchen,121.88,0,2024-11,109,2024,1,1
P1087,Product_87,Home & Kitchen,141.91,0,2024-12,72,2024,0,1
P1088,Product_88,Electronics,160.93,1,2023-01,69,2023,0,0
P1088,Product_88,Electronics,171.7,0,2023-02,59,2023,0,0
P1088,Product_88,Electronics,193.79,0,2023-03,106,2023,1,0
P1088,Product_88,Electronics,180.24,1,2023-04,111,2023,1,0
P1088,Product_88,Electronics,192.3,1,2023-05,95,2023,0,0
P1088,Product_88,Electronics,167.69,0,2023-06,124,2023,1,0
P1088,Product_88,Electronics,166.65,0,2023-07,97,2023,1,0
P1088,Product_88,Electronics,174.0,0,2023-08,105,2023,1,0
P1088,Product_88,Electronics,187.85,1,2023-09,83,2023,0,0
P1088,Product_88,Electronics,187.07,0,2023-10,58,2023,0,0
P1088,Product_88,Electronics,182.05,0,2023-11,97,2023,1,0
P1088,Product_88,Electronics,168.82,0,2023-12,83,2023,1,0
P1088,Product_88,Electronics,187.28,0,2024-01,98,2024,1,0
P1088,Product_88,Electronics,172.93,0,2024-02,67,2024,0,0
P1088,Product_88,Electronics,195.05,1,2024-03,74,2024,0,0
P1088,Product_88,Electronics,173.27,0,2024-04,31,2024,0,0
P1088,Product_88,Electronics,193.2,0,2024-05,75,2024,0,0
P1088,Product_88,Electronics,189.71,1,2024-06,123,2024,1,0
P1088,Product_88,Electronics,172.92,1,2024-07,131,2024,1,0
P1088,Product_88,Electronics,173.69,1,2024-08,77,2024,0,0
P1088,Product_88,Electronics,189.07,0,2024-09,61,2024,0,0
P1088,Product_88,Electronics,187.2,0,2024-10,65,2024,0,0
P1088,Product_88,Electronics,189.47,1,2024-11,91,2024,0,1
P1088,Product_88,Electronics,162.54,1,2024-12,90,2024,0,0
P1089,Product_89,Electronics,97.76,1,2023-01,89,2023,0,1
P1089,Product_89,Electronics,104.69,1,2023-02,139,2023,1,0
P1089,Product_89,Electronics,96.87,1,2023-03,108,2023,1,0
P1089,Product_89,Electronics,104.69,0,2023-04,64,2023,0,0
P1089,Product_89,Electronics,100.63,0,2023-05,93,2023,1,0
P1089,Product_89,Electronics,104.68,0,2023-06,50,2023,0,0
P1089,Product_89,Electronics,99.37,0,2023-07,51,2023,0,0
P1089,Product_89,Electronics,107.66,0,2023-08,74,2023,1,0
P1089,Product_89,Electronics,100.22,0,2023-09,49,2023,0,0
P1089,Product_89,Electronics,98.66,0,2023-10,108,2023,1,0
P1089,Product_89,Electronics,92.21,1,2023-11,102,2023,0,1
P1089,Product_89,Electronics,106.48,1,2023-12,83,2023,0,1
P1089,Product_89,Electronics,100.73,1,2024-01,84,2024,0,0
P1089,Product_89,Electronics,101.72,1,2024-02,72,2024,0,0
P1089,Product_89,Electronics,104.33,0,2024-03,81,2024,1,0
P1089,Product_89,Electronics,102.68,1,2024-04,128,2024,1,0
P1089,Product_89,Electronics,91.11,1,2024-05,90,2024,0,0
P1089,Product_89,Electronics,101.66,1,2024-06,74,2024,0,0
P1089,Product_89,Electronics,97.6,1,2024-07,131,2024,1,0
P1089,Product_89,Electronics,96.53,0,2024-08,59,2024,0,0
P1089,Product_89,Electronics,107.09,1,2024-09,120,2024,1,0
P1089,Product_89,Electronics,106.65,1,2024-10,78,2024,0,0
P1089,Product_89,Electronics,93.37,0,2024-11,62,2024,0,1
P1089,Product_89,Electronics,103.84,0,2024-12,97,2024,1,0
P1090,Product_90,Electronics,32.95,1,2023-01,108,2023,1,0
P1090,Product_90,Electronics,30.84,1,2023-02,125,2023,1,0
P1090,Product_90,Electronics,29.72,1,2023-03,86,2023,0,0
P1090,Product_90,Electronics,35.07,1,2023-04,101,2023,1,0
P1090,Product_90,Electronics,33.82,1,2023-05,85,2023,0,0
P1090,Product_90,Electronics,34.16,0,2023-06,99,2023,1,0
P1090,Product_90,Electronics,35.54,0,2023-07,43,2023,0,0
P1090,Product_90,Electronics,29.8,0,2023-08,61,2023,0,0
P1090,Product_90,Electronics,34.2,1,2023-09,76,2023,0,0
P1090,Product_90,Electronics,32.94,0,2023-10,92,2023,1,0
P1090,Product_90,Electronics,33.14,1,2023-11,83,2023,0,1
P1090,Product_90,Electronics,31.94,0,2023-12,63,2023,0,0
P1090,Product_90,Electronics,33.49,1,2024-01,120,2024,1,0
P1090,Product_90,Electronics,33.32,1,2024-02,121,2024,1,0
P1090,Product_90,Electronics,30.71,1,2024-03,91,2024,0,0
P1090,Product_90,Electronics,33.39,0,2024-04,115,2024,1,0
P1090,Product_90,Electronics,32.66,1,2024-05,99,2024,1,0
P1090,Product_90,Electronics,32.85,0,2024-06,63,2024,0,0
P1090,Product_90,Electronics,30.74,0,2024-07,94,2024,1,0
P1090,Product_90,Electronics,30.01,1,2024-08,125,2024,1,0
P1090,Product_90,Electronics,32.31,1,2024-09,72,2024,0,0
P1090,Product_90,Electronics,31.26,0,2024-10,119,2024,1,0
P1090,Product_90,Electronics,33.1,0,2024-11,105,2024,1,0
P1090,Product_90,Electronics,35.49,1,2024-12,118,2024,1,0
P1091,Product_91,Automotive,145.59,1,2023-01,91,2023,0,0
P1091,Product_91,Automotive,132.03,1,2023-02,111,2023,1,0
P1091,Product_91,Automotive,144.78,0,2023-03,65,2023,0,0
P1091,Product_91,Automotive,131.31,1,2023-04,117,2023,1,0
P1091,Product_91,Automotive,147.05,0,2023-05,58,2023,0,0
P1091,Product_91,Automotive,133.45,1,2023-06,97,2023,0,0
P1091,Product_91,Automotive,159.27,1,2023-07,143,2023,1,0
P1091,Product_91,Automotive,137.85,0,2023-08,103,2023,1,0
P1091,Product_91,Automotive,145.04,0,2023-09,52,2023,0,0
P1091,Product_91,Automotive,134.05,1,2023-10,118,2023,1,0
P1091,Product_91,Automotive,155.34,0,2023-11,107,2023,1,1
P1091,Product_91,Automotive,145.66,1,2023-12,88,2023,0,1
P1091,Product_91,Automotive,153.34,1,2024-01,81,2024,0,0
P1091,Product_91,Automotive,134.43,0,2024-02,53,2024,0,0
P1091,Product_91,Automotive,132.03,1,2024-03,91,2024,0,0
P1091,Product_91,Automotive,138.6,0,2024-04,57,2024,0,0
P1091,Product_91,Automotive,143.24,1,2024-05,79,2024,0,0
P1091,Product_91,Automotive,147.78,1,2024-06,74,2024,0,0
P1091,Product_91,Automotive,147.58,0,2024-07,87,2024,1,0
P1091,Product_91,Automotive,134.07,1,2024-08,108,2024,1,0
P1091,Product_91,Automotive,141.64,1,2024-09,82,2024,0,0
P1091,Product_91,Automotive,159.09,0,2024-10,56,2024,0,0
P1091,Product_91,Automotive,159.2,0,2024-11,77,2024,0,1
P1091,Product_91,Automotive,151.36,0,2024-12,85,2024,0,1
P1092,Product_92,Automotive,147.91,0,2023-01,67,2023,0,1
P1092,Product_92,Automotive,153.99,0,2023-02,81,2023,0,0
P1092,Product_92,Automotive,162.52,1,2023-03,70,2023,0,0
P1092,Product_92,Automotive,167.67,1,2023-04,68,2023,0,0
P1092,Product_92,Automotive,140.83,1,2023-05,88,2023,0,0
P1092,Product_92,Automotive,157.96,0,2023-06,99,2023,1,0
P1092,Product_92,Automotive,155.98,1,2023-07,112,2023,1,0
P1092,Product_92,Automotive,165.43,1,2023-08,67,2023,0,0
P1092,Product_92,Automotive,156.38,1,2023-09,70,2023,0,0
P1092,Product_92,Automotive,139.59,0,2023-10,100,2023,1,0
P1092,Product_92,Automotive,168.88,0,2023-11,73,2023,0,0
P1092,Product_92,Automotive,141.56,0,2023-12,43,2023,0,0
P1092,Product_92,Automotive,160.21,1,2024-01,136,2024,1,1
P1092,Product_92,Automotive,142.99,1,2024-02,87,2024,0,0
P1092,Product_92,Automotive,157.08,0,2024-03,54,2024,0,0
P1092,Product_92,Automotive,166.29,1,2024-04,134,2024,1,0
P1092,Product_92,Automotive,159.14,1,2024-05,82,2024,0,0
P1092,Product_92,Automotive,143.15,0,2024-06,68,2024,0,0
P1092,Product_92,Automotive,148.67,1,2024-07,87,2024,0,0
P1092,Product_92,Automotive,148.4,0,2024-08,111,2024,1,0
P1092,Product_92,Automotive,144.78,0,2024-09,58,2024,0,0
P1092,Product_92,Automotive,146.07,1,2024-10,136,2024,1,0
P1092,Product_92,Automotive,158.15,0,2024-11,99,2024,1,0
P1092,Product_92,Automotive,153.58,1,2024-12,117,2024,1,0
P1093,Product_93,Home & Kitchen,108.43,0,2023-01,97,2023,1,0
P1093,Product_93,Home & Kitchen,122.92,0,2023-02,96,2023,1,0
P1093,Product_93,Home & Kitchen,114.9,0,2023-03,96,2023,1,0
P1093,Product_93,Home & Kitchen,105.78,1,2023-04,120,2023,1,0
P1093,Product_93,Home & Kitchen,115.38,1,2023-05,80,2023,0,0
P1093,Product_93,Home & Kitchen,107.0,0,2023-06,60,2023,0,0
P1093,Product_93,Home & Kitchen,117.54,1,2023-07,117,2023,1,0
P1093,Product_93,Home & Kitchen,124.33,1,2023-08,87,2023,0,0
P1093,Product_93,Home & Kitchen,108.1,1,2023-09,121,2023,1,0
P1093,Product_93,Home & Kitchen,113.46,1,2023-10,124,2023,1,0
P1093,Product_93,Home & Kitchen,126.86,0,2023-11,65,2023,0,1
P1093,Product_93,Home & Kitchen,121.33,1,2023-12,122,2023,1,1
P1093,Product_93,Home & Kitchen,122.83,0,2024-01,106,2024,1,0
P1093,Product_93,Home & Kitchen,106.47,0,2024-02,68,2024,0,0
P1093,Product_93,Home & Kitchen,114.01,1,2024-03,70,2024,0,0
P1093,Product_93,Home & Kitchen,127.91,1,2024-04,69,2024,0,0
P1093,Product_93,Home & Kitchen,119.97,1,2024-05,132,2024,1,0
P1093,Product_93,Home & Kitchen,115.12,1,2024-06,115,2024,1,0
P1093,Product_93,Home & Kitchen,125.26,0,2024-07,53,2024,0,0
P1093,Product_93,Home & Kitchen,122.62,0,2024-08,89,2024,1,0
P1093,Product_93,Home & Kitchen,114.16,1,2024-09,69,2024,0,0
P1093,Product_93,Home & Kitchen,122.3,1,2024-10,101,2024,0,0
P1093,Product_93,Home & Kitchen,110.31,1,2024-11,118,2024,1,0
P1093,Product_93,Home & Kitchen,116.04,1,2024-12,91,2024,0,1
P1094,Product_94,Electronics,146.09,0,2023-01,103,2023,1,1
P1094,Product_94,Electronics,142.63,1,2023-02,103,2023,1,0
P1094,Product_94,Electronics,159.09,0,2023-03,116,2023,1,0
P1094,Product_94,Electronics,153.96,0,2023-04,110,2023,1,0
P1094,Product_94,Electronics,162.78,1,2023-05,81,2023,0,0
P1094,Product_94,Electronics,141.07,0,2023-06,73,2023,1,0
P1094,Product_94,Electronics,162.48,1,2023-07,117,2023,1,0
P1094,Product_94,Electronics,152.36,0,2023-08,60,2023,0,0
P1094,Product_94,Electronics,171.48,0,2023-09,60,2023,0,0
P1094,Product_94,Electronics,169.31,0,2023-10,32,2023,0,0
P1094,Product_94,Electronics,163.28,0,2023-11,113,2023,1,0
P1094,Product_94,Electronics,167.89,1,2023-12,138,2023,1,1
P1094,Product_94,Electronics,155.13,1,2024-01,96,2024,1,0
P1094,Product_94,Electronics,171.09,1,2024-02,114,2024,1,0
P1094,Product_94,Electronics,162.65,1,2024-03,72,2024,0,0
P1094,Product_94,Electronics,158.04,0,2024-04,99,2024,1,0
P1094,Product_94,Electronics,153.89,0,2024-05,97,2024,1,0
P1094,Product_94,Electronics,166.7,0,2024-06,103,2024,1,0
P1094,Product_94,Electronics,158.29,0,2024-07,41,2024,0,0
P1094,Product_94,Electronics,155.53,1,2024-08,81,2024,0,0
P1094,Product_94,Electronics,167.68,1,2024-09,70,2024,0,0
P1094,Product_94,Electronics,144.87,0,2024-10,93,2024,1,0
P1094,Product_94,Electronics,150.16,1,2024-11,118,2024,1,0
P1094,Product_94,Electronics,147.95,1,2024-12,150,2024,1,1
P1095,Product_95,Apparel,96.89,0,2023-01,79,2023,0,1
P1095,Product_95,Apparel,100.56,0,2023-02,98,2023,1,0
P1095,Product_95,Apparel,113.96,1,2023-03,106,2023,1,0
P1095,Product_95,Apparel,111.94,0,2023-04,99,2023,1,0
P1095,Product_95,Apparel,103.0,0,2023-05,50,2023,0,0
P1095,Product_95,Apparel,97.27,0,2023-06,69,2023,0,0
P1095,Product_95,Apparel,94.26,0,2023-07,59,2023,0,0
P1095,Product_95,Apparel,106.02,1,2023-08,108,2023,1,0
P1095,Product_95,Apparel,102.33,0,2023-09,58,2023,0,0
P1095,Product_95,Apparel,104.56,0,2023-10,109,2023,1,0
P1095,Product_95,Apparel,103.34,1,2023-11,128,2023,1,0
P1095,Product_95,Apparel,112.0,1,2023-12,117,2023,1,0
P1095,Product_95,Apparel,100.41,1,2024-01,141,2024,1,1
P1095,Product_95,Apparel,113.42,0,2024-02,101,2024,1,0
P1095,Product_95,Apparel,104.01,0,2024-03,82,2024,1,0
P1095,Product_95,Apparel,113.35,0,2024-04,96,2024,1,0
P1095,Product_95,Apparel,96.4,1,2024-05,103,2024,1,0
P1095,Product_95,Apparel,99.23,0,2024-06,66,2024,0,0
P1095,Product_95,Apparel,101.85,1,2024-07,112,2024,1,0
P1095,Product_95,Apparel,96.65,0,2024-08,101,2024,1,0
P1095,Product_95,Apparel,102.57,0,2024-09,42,2024,0,0
P1095,Product_95,Apparel,100.01,1,2024-10,120,2024,1,0
P1095,Product_95,Apparel,95.24,0,2024-11,73,2024,0,1
P1095,Product_95,Apparel,105.29,0,2024-12,104,2024,1,0
P1096,Product_96,Toys,118.27,1,2023-01,91,2023,0,1
P1096,Product_96,Toys,104.02,1,2023-02,120,2023,1,0
P1096,Product_96,Toys,108.22,1,2023-03,130,2023,1,0
P1096,Product_96,Toys,120.15,1,2023-04,129,2023,1,0
P1096,Product_96,Toys,104.67,0,2023-05,79,2023,0,0
P1096,Product_96,Toys,107.26,1,2023-06,142,2023,1,0
P1096,Product_96,Toys,102.09,0,2023-07,125,2023,1,0
P1096,Product_96,Toys,103.36,0,2023-08,59,2023,0,0
P1096,Product_96,Toys,110.28,1,2023-09,81,2023,0,0
P1096,Product_96,Toys,120.04,1,2023-10,139,2023,1,0
P1096,Product_96,Toys,111.75,0,2023-11,72,2023,0,0
P1096,Product_96,Toys,102.11,1,2023-12,128,2023,1,1
P1096,Product_96,Toys,106.79,1,2024-01,111,2024,1,0
P1096,Product_96,Toys,115.48,0,2024-02,40,2024,0,0
P1096,Product_96,Toys,108.97,0,2024-03,63,2024,0,0
P1096,Product_96,Toys,105.87,1,2024-04,133,2024,1,0
P1096,Product_96,Toys,116.1,0,2024-05,92,2024,1,0
P1096,Product_96,Toys,109.42,0,2024-06,92,2024,1,0
P1096,Product_96,Toys,104.09,0,2024-07,30,2024,0,0
P1096,Product_96,Toys,119.53,1,2024-08,85,2024,0,0
P1096,Product_96,Toys,110.88,0,2024-09,70,2024,0,0
P1096,Product_96,Toys,111.14,1,2024-10,121,2024,1,0
P1096,Product_96,Toys,114.09,1,2024-11,72,2024,0,0
P1096,Product_96,Toys,108.4,0,2024-12,57,2024,0,0
P1097,Product_97,Home & Kitchen,89.31,1,2023-01,76,2023,0,0
P1097,Product_97,Home & Kitchen,99.75,0,2023-02,65,2023,0,0
P1097,Product_97,Home & Kitchen,99.59,0,2023-03,92,2023,1,0
P1097,Product_97,Home & Kitchen,98.45,1,2023-04,107,2023,1,0
P1097,Product_97,Home & Kitchen,99.75,1,2023-05,101,2023,1,0
P1097,Product_97,Home & Kitchen,91.71,0,2023-06,94,2023,1,0
P1097,Product_97,Home & Kitchen,94.66,1,2023-07,129,2023,1,0
P1097,Product_97,Home & Kitchen,83.05,1,2023-08,70,2023,0,0
P1097,Product_97,Home & Kitchen,83.01,1,2023-09,64,2023,0,0
P1097,Product_97,Home & Kitchen,87.87,1,2023-10,107,2023,1,0
P1097,Product_97,Home & Kitchen,91.07,1,2023-11,109,2023,1,0
P1097,Product_97,Home & Kitchen,87.76,0,2023-12,54,2023,0,0
P1097,Product_97,Home & Kitchen,99.9,1,2024-01,106,2024,1,0
P1097,Product_97,Home & Kitchen,92.63,1,2024-02,98,2024,1,0
P1097,Product_97,Home & Kitchen,100.05,1,2024-03,127,2024,1,0
P1097,Product_97,Home & Kitchen,95.17,0,2024-04,88,2024,1,0
P1097,Product_97,Home & Kitchen,93.19,1,2024-05,122,2024,1,0
P1097,Product_97,Home & Kitchen,83.28,0,2024-06,53,2024,0,0
P1097,Product_97,Home & Kitchen,92.99,1,2024-07,71,2024,0,0
P1097,Product_97,Home & Kitchen,97.47,1,2024-08,86,2024,0,0
P1097,Product_97,Home & Kitchen,82.66,0,2024-09,58,2024,0,0
P1097,Product_97,Home & Kitchen,86.08,0,2024-10,112,2024,1,0
P1097,Product_97,Home & Kitchen,84.55,0,2024-11,54,2024,0,0
P1097,Product_97,Home & Kitchen,93.43,1,2024-12,68,2024,0,0
P1098,Product_98,Toys,14.96,1,2023-01,91,2023,0,1
P1098,Product_98,Toys,14.05,0,2023-02,53,2023,0,0
P1098,Product_98,Toys,13.98,0,2023-03,76,2023,0,0
P1098,Product_98,Toys,13.99,0,2023-04,52,2023,0,0
P1098,Product_98,Toys,14.43,0,2023-05,102,2023,1,0
P1098,Product_98,Toys,16.18,0,2023-06,59,2023,0,0
P1098,Product_98,Toys,15.72,0,2023-07,88,2023,1,0
P1098,Product_98,Toys,14.85,1,2023-08,111,2023,1,0
P1098,Product_98,Toys,15.65,0,2023-09,101,2023,1,0
P1098,Product_98,Toys,14.41,1,2023-10,121,2023,1,0
P1098,Product_98,Toys,15.38,1,2023-11,131,2023,1,1
P1098,Product_98,Toys,15.43,0,2023-12,98,2023,1,0
P1098,Product_98,Toys,13.38,1,2024-01,117,2024,1,1
P1098,Product_98,Toys,15.4,0,2024-02,90,2024,1,0
P1098,Product_98,Toys,15.62,1,2024-03,89,2024,0,0
P1098,Product_98,Toys,14.22,1,2024-04,74,2024,0,0
P1098,Product_98,Toys,14.67,1,2024-05,89,2024,0,0
P1098,Product_98,Toys,16.28,1,2024-06,90,2024,0,0
P1098,Product_98,Toys,14.01,1,2024-07,90,2024,0,0
P1098,Product_98,Toys,16.06,0,2024-08,116,2024,1,0
P1098,Product_98,Toys,13.81,0,2024-09,64,2024,0,0
P1098,Product_98,Toys,14.16,1,2024-10,135,2024,1,0
P1098,Product_98,Toys,14.75,0,2024-11,83,2024,0,1
P1098,Product_98,Toys,15.98,1,2024-12,116,2024,1,1
P1099,Product_99,Toys,30.92,1,2023-01,83,2023,0,0
P1099,Product_99,Toys,27.76,0,2023-02,82,2023,0,0
P1099,Product_99,Toys,28.87,1,2023-03,100,2023,1,0
P1099,Product_99,Toys,28.56,0,2023-04,99,2023,1,0
P1099,Product_99,Toys,30.52,1,2023-05,68,2023,0,0
P1099,Product_99,Toys,30.28,1,2023-06,111,2023,1,0
P1099,Product_99,Toys,28.26,1,2023-07,113,2023,1,0
P1099,Product_99,Toys,32.18,0,2023-08,63,2023,0,0
P1099,Product_99,Toys,32.38,0,2023-09,95,2023,1,0
P1099,Product_99,Toys,31.38,1,2023-10,82,2023,0,0
P1099,Product_99,Toys,32.54,1,2023-11,138,2023,1,0
P1099,Product_99,Toys,30.25,1,2023-12,89,2023,0,0
P1099,Product_99,Toys,30.67,0,2024-01,100,2024,1,0
P1099,Product_99,Toys,27.95,1,2024-02,76,2024,0,0
P1099,Product_99,Toys,30.1,1,2024-03,123,2024,1,0
P1099,Product_99,Toys,28.26,0,2024-04,41,2024,0,0
P1099,Product_99,Toys,31.67,0,2024-05,94,2024,1,0
P1099,Product_99,Toys,28.09,0,2024-06,104,2024,1,0
P1099,Product_99,Toys,28.34,1,2024-07,80,2024,0,0
P1099,Product_99,Toys,30.3,1,2024-08,130,2024,1,0
P1099,Product_99,Toys,28.1,0,2024-09,108,2024,1,0
P1099,Product_99,Toys,32.5,0,2024-10,63,2024,0,0
P1099,Product_99,Toys,31.27,0,2024-11,70,2024,0,1
P1099,Product_99,Toys,29.8,0,2024-12,108,2024,1,1
